Product_ID,Batch_Number,Production_Date,Shift,Inspector_Name,Defect_Type,Pass_Fail,Dimension (mm),Tolerance (mm),Production_Time (mins),Temperature (°C),Pressure (bar),Machine_ID,Material_Used (kg),Energy_Consumption (kWh),Quality_Score (%),Defect_Rate (%),Compliance_Flag,Machine_Downtime (mins),Scrap_Cost (USD),Inspection_Time (mins),Cycle_Time (s),Line_Number
34724248,BN-7214,30-04-2022,Night,Ellen Nguyen,Other,Pass,190.91,0.4,26,88.97,5.99,MID-4358,13.96,150.89,89.54,4.88,Compliant,7,484.09,5,36,5
355179,BN-6228,30-04-2022,Night,Krista Jarvis,Discoloration,Fail,15.35,0.42,70,27.89,6.77,MID-1404,14.02,178.65,85.53,1.19,Compliant,13,101.63,15,153,2
4273356,BN-6034,01-05-2022,Morning,Wayne House,Other,Fail,43.58,0.36,118,30.88,1.73,MID-1742,6.81,313.11,92.01,5.92,Non-Compliant,50,296.33,12,257,4
11477464,BN-8515,01-05-2022,Evening,Jennifer House,Discoloration,Fail,110.98,0.68,48,31.73,9.43,MID-5836,29.07,29.17,72.61,2,Compliant,16,59.67,1,159,2
59821120,BN-1267,01-05-2022,Night,Rebecca Wong,Crack,Fail,142.81,0.89,64,25.97,6.33,MID-7275,23.81,213.05,61.58,0.25,Compliant,48,391.83,7,206,4
64189482,BN-6084,01-05-2022,Night,Kelly Wilson,Size Variation,Pass,45.3,0.84,59,67.12,9.54,MID-2124,35.15,414.9,89.95,9.47,Compliant,59,109.88,12,178,1
27635445,BN-3850,01-05-2022,Night,Wanda Johnson,Crack,Pass,153.74,0.3,87,58.69,4.63,MID-3301,15.3,205.14,86.34,4.85,Compliant,47,96.26,2,262,3
52431463,BN-0838,01-05-2022,Evening,Walter Wright,Size Variation,Fail,186.69,0.4,23,21.58,6.41,MID-4625,8.71,318.36,93.56,3.61,Compliant,21,126.53,6,37,3
65711835,BN-4486,01-05-2022,Evening,Shane Jones,No_Defect,Fail,151.66,0.64,60,40.48,4.76,MID-5631,24.62,214.84,75.02,5.93,Compliant,9,271.63,5,270,2
27395400,BN-3271,01-05-2022,Evening,Jennifer Salazar,Size Variation,Pass,21.76,0.31,28,75.54,9.74,MID-8848,5.21,468.55,70.23,5.15,Compliant,37,460.71,11,51,3
20574949,BN-2253,02-05-2022,Night,Jennifer Murphy,Size Variation,Fail,107.31,0.55,55,85.65,3.21,MID-8957,45.44,314.25,84.98,0.55,Non-Compliant,56,51.3,2,46,3
52094200,BN-3870,02-05-2022,Night,Dana Garrett,Size Variation,Fail,110.13,0.32,96,33.04,2.71,MID-6579,27.6,27.65,78.33,3.04,Compliant,34,276.61,8,290,4
77167101,BN-5750,02-05-2022,Night,Ronald Trevino,Size Variation,Fail,119.58,0.4,45,73.61,7.21,MID-5416,44.73,79.41,71.84,0.29,Compliant,55,327.4,14,238,5
76342974,BN-1780,02-05-2022,Morning,Tiffany Thompson,Other,Fail,33.1,0.71,120,44.28,8.02,MID-7588,29.54,403.86,84.55,0.83,Compliant,8,32.8,1,219,2
71568478,BN-1273,02-05-2022,Evening,Hector Harris,Discoloration,Pass,188.23,0.9,67,24.36,4.04,MID-5020,13.24,110.41,64.49,0.85,Compliant,14,208.03,1,231,4
77594112,BN-1225,02-05-2022,Night,Hannah Wilson,Other,Fail,194.33,0.75,47,25.22,9.08,MID-8825,46.56,386.91,85.32,3.18,Compliant,31,15.65,2,283,4
11367192,BN-5883,02-05-2022,Morning,Daniel Smith,Size Variation,Pass,187.54,0.18,55,37.98,2.5,MID-1645,18.85,61.68,97.88,8.12,Non-Compliant,2,304.46,14,97,1
70822687,BN-2438,02-05-2022,Evening,David Wilson,Size Variation,Pass,64.21,0.29,10,48.35,7.58,MID-0195,22.71,143,86.28,5.99,Compliant,0,155.7,10,133,2
52523762,BN-1130,02-05-2022,Morning,Rhonda Morales,Discoloration,Fail,188.52,0.38,74,66.77,6.44,MID-1280,2.65,366.8,67.6,9.66,Non-Compliant,41,210.51,5,132,2
21527128,BN-4922,03-05-2022,Night,Laura Norris,Crack,Fail,118.69,0.67,103,69.13,4.14,MID-1801,12.4,58.85,67.89,3.09,Non-Compliant,3,19.2,7,72,4
50144426,BN-4512,03-05-2022,Night,Mary Martinez,Crack,Fail,40.99,0.43,52,55.79,2.6,MID-5555,20.08,176.86,68.81,1.88,Compliant,36,350.69,1,173,5
93678049,BN-1774,03-05-2022,Morning,Sean Villanueva,Crack,Pass,167.36,0.29,61,74.18,8.78,MID-3774,15.75,463.77,90.4,2.22,Non-Compliant,39,450.34,9,123,5
69145889,BN-4725,03-05-2022,Night,Jeremy Flores,Other,Pass,62.89,0.2,77,55.59,9.22,MID-6955,37.02,4.8,85.73,0.64,Non-Compliant,26,133.53,4,274,1
64417349,BN-1744,03-05-2022,Evening,Sarah Perez,Size Variation,Fail,148.67,0.22,40,88.7,9.64,MID-6370,6.72,124.7,99.48,1.71,Compliant,23,224.12,3,67,2
70301052,BN-2991,03-05-2022,Morning,Clinton Henson,No_Defect,Pass,60,0.67,66,23.12,6.73,MID-1642,7.15,348.74,86.66,0.15,Compliant,58,240.68,3,109,4
62401142,BN-3886,03-05-2022,Evening,Ralph Smith,Size Variation,Pass,77.07,0.89,85,69.74,8.17,MID-0140,1.81,30.86,90.63,8.98,Non-Compliant,15,74.75,6,234,4
74264544,BN-2739,03-05-2022,Night,Sharon Maxwell,Size Variation,Pass,27.04,0.82,97,95.17,7.77,MID-9993,0.9,218.15,89.22,4.78,Non-Compliant,39,277.07,4,300,3
66984979,BN-4129,03-05-2022,Morning,Alexis Evans,Size Variation,Fail,84.68,0.58,56,86.23,3.95,MID-4186,48.77,481.21,81.11,6.54,Non-Compliant,28,372.93,8,163,2
63274219,BN-8676,03-05-2022,Night,Jerry Spence,Other,Pass,66.31,0.52,59,39.37,7.97,MID-9066,12.25,116.12,89.04,4.1,Non-Compliant,23,387.23,7,62,2
92244412,BN-1895,03-05-2022,Morning,Nicole Davis,Crack,Pass,69.05,0.46,108,94.93,3.57,MID-2483,2.34,234.15,91.17,4.11,Non-Compliant,7,8.43,4,125,4
51031954,BN-0825,04-05-2022,Morning,Sheila Shea,No_Defect,Fail,103.62,0.79,75,53.08,8.5,MID-1934,32.63,467.04,62.03,2.93,Compliant,53,444.86,13,198,4
80497615,BN-5180,04-05-2022,Morning,Stephen Jones,Crack,Fail,179.55,0.94,120,26.5,1.97,MID-1646,27.56,159.48,93.28,7.57,Non-Compliant,60,253.12,14,299,3
24339520,BN-3686,04-05-2022,Night,Jeremy Cox,Size Variation,Pass,134.63,0.71,99,88.7,1.32,MID-4944,44.83,46.62,79.28,5.06,Compliant,30,222.32,13,88,5
31073,BN-6161,04-05-2022,Morning,Christina Lucas,No_Defect,Pass,196.35,0.75,44,96.93,4.79,MID-1645,11.56,417.01,90.09,7.66,Non-Compliant,50,242.61,4,278,4
14385629,BN-3343,04-05-2022,Night,Nicole Anderson,Discoloration,Fail,56.41,0.25,29,78.84,5.88,MID-2554,48.26,123.81,73.66,8.04,Non-Compliant,35,472.71,5,76,3
38892769,BN-0430,04-05-2022,Evening,Brian Hill,Crack,Fail,96.38,0.83,26,68.76,7.71,MID-8846,49.56,125.71,93.98,2.25,Compliant,39,241.19,5,224,5
30899698,BN-4830,04-05-2022,Night,James Walton,Discoloration,Pass,13.2,0.78,86,41.95,7.87,MID-3540,38.63,249.93,76.31,8.79,Compliant,50,450.49,11,222,4
72698815,BN-5339,04-05-2022,Night,Michelle Morales,Other,Pass,192.57,0.92,14,71.25,3.5,MID-2851,18.78,302.73,67.83,5.55,Non-Compliant,11,42.92,2,158,4
29259298,BN-3001,04-05-2022,Night,Aaron Travis,Discoloration,Fail,197.94,0.49,15,39.79,3.52,MID-9201,28.92,150.74,95.37,2.89,Compliant,28,206.9,9,182,4
65966433,BN-8771,05-05-2022,Evening,John Alexander,Crack,Pass,171.9,0.54,113,68.75,2.86,MID-4111,12.71,222.59,60.5,0.16,Compliant,16,461.89,5,142,1
66968375,BN-3228,05-05-2022,Evening,Steven Vasquez,Other,Fail,86.5,0.4,16,70.33,5.57,MID-0451,31.16,87.51,96.49,3.14,Non-Compliant,20,323.28,4,96,3
10978054,BN-0201,05-05-2022,Morning,Abigail Rollins,Other,Pass,169.25,0.74,78,65.87,3.81,MID-1150,8.01,311.07,77.96,3.72,Compliant,20,45.02,5,169,2
55794985,BN-3120,05-05-2022,Evening,Samantha Ray,No_Defect,Fail,67.39,0.86,95,62.7,8.77,MID-2958,43.61,147.96,61.94,1.11,Compliant,9,285.06,9,201,1
10142431,BN-2767,05-05-2022,Night,Julie Taylor,Size Variation,Fail,21.05,0.47,65,34.94,1.61,MID-9562,35.21,29.14,89.08,3.2,Non-Compliant,7,302.3,2,135,2
11930464,BN-2790,06-05-2022,Evening,Jorge Ross,No_Defect,Pass,183.54,0.21,118,70.64,4.83,MID-4509,34.47,295.9,86.47,4.07,Compliant,50,63.47,8,64,3
41890028,BN-7991,06-05-2022,Night,Keith Christian,No_Defect,Fail,97.78,0.91,73,28.9,9.99,MID-0381,0.6,477.9,69.18,7.26,Non-Compliant,51,322.75,11,232,5
31629959,BN-9923,06-05-2022,Evening,Emily Lucas,No_Defect,Pass,44.94,0.81,71,96.76,9.58,MID-3191,49.02,30.85,63.89,0.8,Non-Compliant,12,77.01,8,92,2
13379186,BN-8499,06-05-2022,Evening,Joseph Parks,Other,Fail,23.67,0.13,97,81.75,3.16,MID-6397,10.08,309.01,85.08,6.62,Compliant,39,310.86,3,70,3
38727955,BN-3846,06-05-2022,Morning,John Brown,Size Variation,Pass,194.36,0.63,84,96.03,6.36,MID-0103,15.53,120.71,61.97,3.78,Non-Compliant,28,368.37,7,59,1
32147803,BN-5848,06-05-2022,Morning,Michael Kennedy,Size Variation,Fail,132.42,0.55,91,87.39,6.28,MID-7885,29.73,347.13,77.83,9.71,Non-Compliant,11,451.27,4,257,3
63679267,BN-4224,06-05-2022,Night,Marco Johnson,Other,Fail,17,0.23,51,22.89,8.21,MID-0041,39.95,265.95,94.42,2.36,Compliant,37,493.51,5,186,1
8083890,BN-5983,06-05-2022,Night,Kimberly Hunt,Other,Fail,149.07,0.52,21,38.28,3.66,MID-5224,37.06,202.79,91.73,5.76,Compliant,9,409.56,14,255,4
50218134,BN-1422,06-05-2022,Evening,Daniel Villarreal,Crack,Fail,186.75,0.92,32,61.31,8.96,MID-6070,47.66,188.69,81.31,9.36,Compliant,10,47.59,13,84,2
26531632,BN-7807,07-05-2022,Evening,Michael Morgan,No_Defect,Pass,22.8,0.12,32,54.07,5.98,MID-5365,3.54,420.39,86.12,6.71,Compliant,48,443.01,12,232,1
23796454,BN-8443,07-05-2022,Night,Paul Rose,Crack,Pass,151.45,0.72,10,48.66,8.1,MID-0067,22.55,497.78,73.93,6.69,Compliant,7,75.45,12,164,4
24465335,BN-9554,07-05-2022,Night,Joseph Rodriguez,Discoloration,Fail,176.5,0.61,20,48.51,2.87,MID-1823,30.56,111.26,69.65,3.75,Compliant,48,169.47,8,48,3
36264322,BN-1042,07-05-2022,Night,Jennifer Koch,Discoloration,Pass,90.01,0.28,12,49.12,6.79,MID-2911,15.9,211.09,61.89,1.1,Compliant,54,206.21,7,185,1
5590438,BN-9634,07-05-2022,Morning,Peter Strickland,Discoloration,Fail,27.33,0.82,113,55.82,8.68,MID-4950,0.87,418.9,97.98,8.88,Non-Compliant,16,87.33,7,148,1
72028353,BN-9615,07-05-2022,Night,Jillian Weber,Other,Pass,70.09,0.24,30,59.45,2.52,MID-2176,18.06,186.63,69.84,5.95,Non-Compliant,39,15.47,2,206,3
76382277,BN-2119,07-05-2022,Morning,Tammy Leonard,Crack,Pass,69.11,0.3,27,95.37,6.51,MID-2476,18,376.9,99.85,1.51,Compliant,26,334.27,1,299,2
89209066,BN-8469,07-05-2022,Night,Erica Douglas,Crack,Fail,14.31,0.9,101,56.26,8.87,MID-2175,46.76,411,77.61,9.11,Non-Compliant,9,162.21,13,286,2
20396374,BN-5720,07-05-2022,Morning,Samantha Vega,Size Variation,Fail,130.3,0.52,112,29.45,6.64,MID-4378,5.19,128.22,92.81,8.28,Non-Compliant,57,123.3,5,178,3
6881474,BN-1983,07-05-2022,Morning,Jessica Page,No_Defect,Fail,38.58,0.13,65,84.82,1.36,MID-5049,39.06,306.38,66.01,7.62,Compliant,37,113.64,5,217,5
5707225,BN-5527,08-05-2022,Night,Stephanie Diaz,Other,Pass,77.89,0.23,74,74.03,5.95,MID-4283,40.69,159.19,95.44,2.71,Non-Compliant,17,236.32,13,217,2
95750132,BN-3231,08-05-2022,Evening,Sarah Nguyen,Other,Pass,164.67,0.94,64,50.14,1.6,MID-1280,2.13,70.64,96.35,9.29,Compliant,1,344.8,8,266,3
90164316,BN-9203,08-05-2022,Morning,Dawn Anderson,Size Variation,Pass,46.37,0.5,25,61.94,7.54,MID-2157,16.53,121.66,76.41,4.97,Compliant,29,200.88,2,242,3
53578686,BN-5410,08-05-2022,Night,Thomas Jackson,No_Defect,Pass,182.92,0.46,104,28.73,2.48,MID-2512,32.69,23.22,73.51,7.1,Compliant,47,319.64,1,118,4
33617701,BN-8426,08-05-2022,Night,Tiffany Mata,No_Defect,Fail,57.91,0.42,102,60.29,6.71,MID-3024,6.89,350.47,90.51,6.7,Compliant,11,142.33,13,200,5
73033493,BN-0092,08-05-2022,Night,Taylor Johnson,Size Variation,Fail,182.89,0.23,98,94.88,6.19,MID-9735,40.9,263.04,95.49,4.79,Non-Compliant,10,189.27,12,68,3
82179663,BN-1110,08-05-2022,Evening,Linda Rodriguez,No_Defect,Fail,168.65,0.21,13,68.76,9.21,MID-7383,43.01,14.66,79.79,8.8,Compliant,16,167.91,11,35,5
20011796,BN-1082,08-05-2022,Night,Joshua Knight,Other,Fail,118.97,0.9,101,70.69,2.01,MID-3634,45.54,22.4,93.42,3.78,Non-Compliant,39,341.08,10,133,5
11365402,BN-0458,08-05-2022,Night,Diane Kane,Discoloration,Pass,88,0.39,77,93.9,4.8,MID-1719,7.87,72.18,74.29,3.08,Non-Compliant,32,114.9,7,135,3
98978854,BN-1901,08-05-2022,Morning,Rebecca Cameron,No_Defect,Pass,46.73,0.67,58,40.63,4.68,MID-5155,49.59,281.09,73.57,2.99,Compliant,30,300.22,15,288,5
15404008,BN-4637,08-05-2022,Morning,Nicole Carpenter,Crack,Fail,18.13,0.76,16,27.33,5.56,MID-0965,47.7,480.21,75.37,8.82,Compliant,37,250.52,3,41,4
65079522,BN-3462,08-05-2022,Night,Brian Robertson,No_Defect,Fail,10.67,0.94,67,79.68,6.15,MID-2428,42.88,421.84,68.97,1.67,Non-Compliant,13,343.64,10,146,4
32899245,BN-9623,08-05-2022,Night,Shelly Bryant,No_Defect,Fail,104.9,0.5,66,52.91,9.97,MID-6388,45.69,106.23,72.73,7.37,Non-Compliant,29,277.93,7,216,2
77234216,BN-8466,09-05-2022,Morning,Dana Jackson,No_Defect,Pass,117.02,0.33,40,71.67,4.71,MID-3421,24.74,310.8,91.08,2.78,Compliant,15,468.29,15,276,3
32147759,BN-8104,09-05-2022,Evening,Kenneth Schwartz,Size Variation,Fail,83.59,0.88,114,95.48,4.72,MID-5561,12.38,478.63,97.92,4.42,Compliant,19,214.46,8,71,1
2353005,BN-5260,09-05-2022,Morning,Joseph Jackson,No_Defect,Fail,135.9,0.43,32,76.88,1.73,MID-6599,10.5,132.49,92.9,3.82,Non-Compliant,51,51.3,6,184,4
42907459,BN-4229,09-05-2022,Evening,Tara Stevens,No_Defect,Pass,191.58,0.68,18,66.96,5.78,MID-1373,5.7,495.48,97.83,8.42,Compliant,29,88.67,12,215,1
91645654,BN-6498,09-05-2022,Morning,Joshua Simon,Size Variation,Fail,34.92,0.29,50,31.45,4.47,MID-3916,29.02,188.9,69.29,3.14,Non-Compliant,58,107.68,6,50,2
65538470,BN-4024,09-05-2022,Evening,Samuel Garcia,No_Defect,Fail,190.83,0.56,79,78.65,7.77,MID-8580,14.52,209.29,69.11,2.42,Non-Compliant,2,184.51,13,34,1
30045293,BN-6455,09-05-2022,Morning,Brenda Salas,Other,Fail,180.56,0.43,89,48.55,2.48,MID-0026,40.83,69.79,72.8,2.86,Non-Compliant,16,33.63,4,263,2
97463023,BN-9250,09-05-2022,Morning,Christopher Miller,Discoloration,Fail,34.49,0.38,41,38.09,4.07,MID-4675,17.5,306.3,95.87,1.59,Non-Compliant,55,320.68,4,152,1
84264947,BN-2650,09-05-2022,Night,Daniel Ortega,Other,Pass,90.85,0.45,93,69.17,5.13,MID-9037,5.14,376.03,67.97,4.68,Compliant,31,43.24,8,73,4
5195589,BN-5765,09-05-2022,Night,Vickie Kelly,Crack,Pass,124.33,0.79,14,61.88,9.42,MID-0402,44.03,485.48,80.72,4.31,Non-Compliant,35,240.26,7,208,3
59383406,BN-6801,09-05-2022,Night,Arthur Jordan,No_Defect,Fail,118.53,0.13,39,38.38,8.17,MID-1100,23.82,306.34,78.37,9.76,Compliant,42,190.46,7,117,1
82583941,BN-8042,09-05-2022,Evening,Joseph Johnson,Other,Pass,28.98,0.5,31,66.82,3.53,MID-4945,28.06,350.27,99.07,8.13,Compliant,54,299.62,15,56,5
53658654,BN-5155,09-05-2022,Night,Alisha Morgan,Crack,Pass,35.18,0.34,58,69.26,8.71,MID-9102,24.73,264.22,96.72,9.86,Compliant,3,138.22,11,233,2
56643817,BN-6540,10-05-2022,Night,Angela Stephens,Discoloration,Pass,67.09,0.61,73,96.91,1.14,MID-8694,16.29,233.39,80.09,4,Compliant,26,234.09,15,88,1
41572870,BN-2318,10-05-2022,Evening,Joseph Medina,Size Variation,Fail,176.05,0.29,63,60.85,6.09,MID-2454,16.44,313.98,97.7,7.56,Compliant,51,91.87,10,111,4
81432141,BN-5696,10-05-2022,Morning,Ann Summers,Discoloration,Fail,181.6,0.38,80,56.12,9.94,MID-6794,26.28,351.28,85.84,7.35,Compliant,13,17.49,11,214,1
58058022,BN-1786,10-05-2022,Night,Nancy Leon,Size Variation,Pass,135.76,0.24,12,33.77,9.53,MID-2451,9.34,407.4,88.34,9.64,Compliant,29,213.35,4,196,3
57193632,BN-6027,10-05-2022,Night,Ronnie Boyle,Size Variation,Fail,17.73,0.69,21,37.63,5.85,MID-4893,20.16,36.39,66.3,3,Non-Compliant,5,275.12,2,240,5
40095899,BN-9784,10-05-2022,Night,Timothy Miller,No_Defect,Pass,93.28,0.79,109,71.73,8.5,MID-5581,19.82,340.27,81.09,1.13,Compliant,10,31.78,13,130,1
45089091,BN-8446,10-05-2022,Night,Susan Bradshaw DDS,Other,Pass,165.35,0.28,94,82.27,4.36,MID-3709,34.94,270.54,64.74,0.58,Non-Compliant,47,141.28,10,194,4
63774269,BN-9135,10-05-2022,Night,Andrew Buchanan,Crack,Fail,134.8,0.33,109,93.43,9.94,MID-8312,46.2,193.74,92.39,8.32,Compliant,20,288.79,6,167,2
3361146,BN-5431,10-05-2022,Evening,Andrew Frazier,Other,Fail,193.9,0.44,52,29.43,4.22,MID-5808,28.71,191.4,66.91,8.04,Non-Compliant,11,449.38,2,148,3
15261137,BN-9208,11-05-2022,Morning,Ralph Davis,Discoloration,Pass,112.11,0.38,70,85.91,2.99,MID-4222,43.81,22.52,63.91,8.95,Compliant,23,336.15,8,128,3
12338511,BN-6969,11-05-2022,Night,Christy Barr,No_Defect,Pass,136.36,0.1,23,89.4,1.47,MID-4079,4.4,495.99,87.29,3.17,Compliant,51,334.07,10,242,4
83438349,BN-0434,11-05-2022,Evening,Sarah Harper,Discoloration,Pass,94.6,0.17,53,36.17,9.25,MID-1653,35.87,204.8,63.85,7.13,Compliant,31,71.82,11,256,3
13973193,BN-6646,11-05-2022,Morning,Krystal Vincent,Crack,Pass,132.35,0.55,105,67.64,9.27,MID-2756,44.6,67.67,79.94,6.52,Non-Compliant,42,474.33,15,191,2
50942305,BN-7867,11-05-2022,Night,Adam Francis,Discoloration,Pass,43.4,0.89,48,86.54,5.05,MID-9584,39.87,112.9,95.56,9.61,Compliant,41,434.11,8,151,5
87985931,BN-7684,11-05-2022,Night,Raymond Fisher,Crack,Pass,173.36,0.44,86,90.76,8.16,MID-3999,41.52,218.22,78.35,9.81,Non-Compliant,52,217.34,8,67,2
62958820,BN-6440,11-05-2022,Night,Justin Kim,No_Defect,Pass,136.13,0.69,112,70.79,2.17,MID-0374,4.81,162.52,75.67,1.67,Compliant,55,169.22,9,174,4
71375793,BN-7610,11-05-2022,Night,Nathan Turner,Crack,Fail,175.12,1,92,71.83,7.98,MID-3506,24.46,406.18,61.09,8.83,Non-Compliant,39,401.48,10,210,3
64207407,BN-1462,11-05-2022,Morning,Dean Smith,No_Defect,Pass,58.37,0.3,41,21.02,4.69,MID-7588,38.64,155.26,99.24,4.92,Non-Compliant,6,491.03,13,122,5
19058764,BN-5972,11-05-2022,Night,Jeffrey Thomas,Crack,Pass,90.36,0.66,60,66.76,1.61,MID-8266,20.29,428.69,64.25,1.35,Compliant,11,107.77,11,256,3
97130567,BN-7498,11-05-2022,Night,Stacey Haney,Discoloration,Pass,167.88,0.85,55,58.24,6.52,MID-1868,48.65,351.1,94.1,6.95,Non-Compliant,0,163.02,9,109,3
45895258,BN-6834,11-05-2022,Morning,Dr. David Chan Jr.,Crack,Fail,137.5,0.46,51,35.05,7.45,MID-3794,32.44,323.61,78.86,1.03,Non-Compliant,37,132.73,11,287,3
21514562,BN-2391,11-05-2022,Morning,Bridget Foster,Size Variation,Pass,98.44,0.24,10,42.68,9.37,MID-5296,20.66,276.74,66.82,4.25,Compliant,54,176.78,12,171,2
15926845,BN-4422,12-05-2022,Night,Justin Roman,Other,Pass,48.93,0.48,92,30.85,5.43,MID-4308,8.85,207.85,91.96,6.81,Compliant,13,397.96,3,296,1
45290138,BN-8054,12-05-2022,Morning,Joshua Wilcox,Size Variation,Fail,174.89,0.5,91,53.7,4.75,MID-4556,38.78,301.48,60.61,0.63,Compliant,9,44.13,10,119,3
71534725,BN-7367,12-05-2022,Morning,Kevin Matthews,No_Defect,Fail,126.65,0.47,91,44.25,5.96,MID-6889,32.45,158.16,66.46,9.61,Non-Compliant,42,59.25,8,84,2
63888720,BN-3613,12-05-2022,Evening,Mikayla Smith,No_Defect,Pass,72.75,0.62,40,22.49,2.68,MID-5692,2.23,201.49,92.11,8.25,Compliant,35,184.43,9,277,5
72778593,BN-8797,12-05-2022,Night,James Wong,Crack,Pass,197.07,0.74,114,28.12,2.35,MID-8127,11.82,498.88,78.6,1.92,Compliant,33,161.33,8,66,2
80321569,BN-5382,12-05-2022,Evening,Diana Anderson MD,Size Variation,Pass,141.28,0.56,89,47.6,8.87,MID-9638,46.94,118.94,84.54,8.06,Compliant,52,273.75,12,114,5
76986093,BN-9515,12-05-2022,Evening,Shane Phillips,Other,Fail,110.67,0.53,71,36.21,1.52,MID-6454,6.95,164.68,89.9,0.5,Non-Compliant,57,453.61,11,255,1
52242922,BN-4142,12-05-2022,Evening,Tony Gregory,Crack,Fail,85.62,0.13,57,97.96,2.05,MID-9691,36.44,24.29,85.57,3.76,Non-Compliant,56,18.96,5,167,2
71959931,BN-4854,13-05-2022,Morning,Jennifer Andrews,Other,Fail,171.42,0.47,87,75.05,8.88,MID-6092,12.04,433.24,76.35,9.35,Compliant,30,463.49,13,174,4
89652985,BN-4785,13-05-2022,Evening,Daniel Drake,No_Defect,Pass,176.11,0.73,76,30.37,9.53,MID-6525,47.69,414.25,64.28,8.63,Non-Compliant,50,280.94,15,181,5
97816645,BN-2641,13-05-2022,Morning,Brittany Marshall,Discoloration,Fail,37.66,0.73,95,89.03,7.29,MID-4764,12.08,305.42,88.04,4.01,Non-Compliant,26,10.37,6,274,2
57956718,BN-4624,13-05-2022,Evening,Robert Meadows,Crack,Fail,22.38,0.36,117,46.17,6.62,MID-6487,30.85,155.42,71.57,7.71,Compliant,59,15.62,10,230,1
27772324,BN-9791,13-05-2022,Evening,Kristine Mosley,Discoloration,Fail,46.33,0.22,85,76.38,9.72,MID-3839,15.77,490.35,83.79,2.39,Non-Compliant,33,210.66,4,295,1
15298294,BN-0365,13-05-2022,Night,Robert Warren,No_Defect,Fail,172.73,0.78,99,27.8,5.28,MID-0027,21.43,349.91,81.91,4.56,Non-Compliant,29,379.72,9,287,5
87338676,BN-9287,13-05-2022,Evening,Joanna Clayton,Other,Fail,169.08,0.12,48,89.42,7.3,MID-7061,37.8,254.61,75.21,7.68,Compliant,20,54.51,5,212,3
20984489,BN-2640,13-05-2022,Morning,Yvette Ramirez,Crack,Fail,166.38,0.12,26,53.77,8.57,MID-8686,47.67,402.39,94.45,6.63,Non-Compliant,44,229.1,15,42,4
10746042,BN-4162,14-05-2022,Night,Maria Fernandez,Crack,Fail,36.28,0.59,94,42.26,7.65,MID-7139,21.3,471.99,61.78,6.7,Non-Compliant,56,488.27,7,296,4
70877984,BN-8208,14-05-2022,Night,Katie Benton,Crack,Fail,36.34,0.6,59,28.98,9.3,MID-9410,21.96,10.8,69.74,1.18,Non-Compliant,12,340.63,10,246,2
57684901,BN-3887,14-05-2022,Morning,Emily Davis,Discoloration,Fail,159.54,0.96,105,70.74,6.38,MID-3552,0.69,118.43,90.29,2.87,Compliant,36,245.19,8,163,4
11333456,BN-7796,14-05-2022,Morning,Brent Clements,No_Defect,Pass,44.78,0.25,101,72.77,6.55,MID-4625,11.28,476.1,97.02,9.05,Compliant,24,450.81,12,259,5
82863388,BN-2157,14-05-2022,Morning,Robin Jensen,Crack,Fail,72.51,0.68,64,23.02,2.64,MID-8181,7.43,437.39,74.03,2.71,Non-Compliant,22,218.38,13,174,2
10502464,BN-7805,15-05-2022,Night,Joshua Wilson,Size Variation,Pass,166.89,0.28,10,85.57,4.76,MID-6139,18.1,224.05,77.34,2.81,Compliant,33,313.76,8,93,5
70259148,BN-1048,15-05-2022,Evening,Randall Bryant,Size Variation,Fail,181.75,0.26,65,71.75,8.21,MID-1772,8.14,322.76,87.92,7.18,Non-Compliant,46,300.98,11,60,1
26677590,BN-4148,15-05-2022,Night,Angela Simpson,Discoloration,Fail,18.57,0.97,102,54.37,4.16,MID-4155,42.87,388.56,77.88,6.12,Non-Compliant,19,409.96,4,113,3
23559295,BN-9477,15-05-2022,Morning,Nicholas Davidson,Size Variation,Pass,177.58,0.88,57,75.44,7.2,MID-8960,45.91,3.85,73.67,5.26,Non-Compliant,23,118.17,14,284,3
66558620,BN-4809,15-05-2022,Morning,Barry Miller MD,Discoloration,Fail,26.7,0.85,35,26.01,1.33,MID-0978,1.72,199.73,96.37,0.47,Compliant,25,394.76,9,58,3
71463087,BN-2396,15-05-2022,Evening,Philip Lee,Size Variation,Pass,156.52,0.37,56,76.61,9.46,MID-3760,39.13,429.12,93.63,5.06,Non-Compliant,57,357.05,2,193,3
73400493,BN-4140,15-05-2022,Morning,Dawn Brown,Discoloration,Pass,136.07,0.52,24,56.21,9.18,MID-8293,18.4,170.39,72.21,5.47,Compliant,58,457.23,12,88,1
938556,BN-9519,15-05-2022,Night,Jennifer Bradford,No_Defect,Fail,110.5,0.53,106,95.41,3.23,MID-8977,19.74,180.08,95.2,7.17,Non-Compliant,34,197.7,12,256,2
51894023,BN-1890,15-05-2022,Night,Gabriel Caldwell,Other,Fail,70.29,0.44,39,89.39,2.19,MID-2813,29.93,262.67,91.63,3.41,Compliant,46,242.87,9,272,2
1851946,BN-0610,15-05-2022,Morning,Anthony Reynolds,Crack,Fail,161.86,0.36,64,77.39,8.06,MID-0733,47.37,64.93,86.1,4.59,Compliant,53,232.89,7,49,4
25939064,BN-6112,15-05-2022,Evening,Nicole Andersen,Size Variation,Pass,80.24,0.78,102,91.99,1.08,MID-6496,37.39,325.12,70.86,3.49,Compliant,58,86.82,12,269,5
